"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0601_37"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2024-06-30T04:57:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0601"", ""sender_amount"": ""1180.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""NA"", ""receiver_hashcode"": ""R_RCBC0600"", ""receiver_amount"": ""46.37"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0601"", ""sender_advance_hashcode"": ""192.168.0.1"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2024-06-23T04:57:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2024-06-23T04:57:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2500_163"", ""source_of_funds"": ""Online"", ""txn_date_time"": ""2025-06-30T15:45:30Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC2500"", ""sender_amount"": ""22000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""400.0"", ""sender_country"": ""PH"", ""sender_city"": ""Makati"", ""receiver_hashcode"": ""R_RCBC2400"", ""receiver_amount"": ""22000.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""982e9c4e-e89c-442e-afea-b66884147e71"", ""sender_advance_hashcode"": ""success"", ""txn_status"": ""NA"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""2024-01-01T00:00:00.000Z"", ""sender_incorporation_date"": ""2025-06-23T15:45:30Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-23T15:45:30Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0500_34"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-06-30T16:22:30Z"", ""txn_type_code"": ""1"", ""txn_type"": ""login"", ""sender_hashcode"": ""S_RCBC0500"", ""sender_amount"": ""NA"", ""sender_currency"": ""NA"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""NA"", ""receiver_hashcode"": ""NA"", ""receiver_amount"": ""NA"", ""receiver_type"": ""NA"", ""receiver_currency"": ""NA"", ""receiver_country"": ""NA"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0500"", ""sender_advance_hashcode"": ""192.168.0.0"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-23T16:22:30Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-23T16:22:30Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0500_30"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-06-30T16:53:25Z"", ""txn_type_code"": ""1"", ""txn_type"": ""login"", ""sender_hashcode"": ""S_RCBC0500"", ""sender_amount"": ""NA"", ""sender_currency"": ""NA"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""NA"", ""receiver_hashcode"": ""NA"", ""receiver_amount"": ""NA"", ""receiver_type"": ""NA"", ""receiver_currency"": ""NA"", ""receiver_country"": ""NA"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0500"", ""sender_advance_hashcode"": ""192.168.0.1"", ""txn_status"": ""failed"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-23T16:53:25Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-23T16:53:25Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0500_35"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-06-30T20:22:35Z"", ""txn_type_code"": ""1"", ""txn_type"": ""login"", ""sender_hashcode"": ""S_RCBC0500"", ""sender_amount"": ""NA"", ""sender_currency"": ""NA"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""NA"", ""receiver_hashcode"": ""NA"", ""receiver_amount"": ""NA"", ""receiver_type"": ""NA"", ""receiver_currency"": ""NA"", ""receiver_country"": ""NA"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0500"", ""sender_advance_hashcode"": ""192.168.0.1"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-23T20:22:35Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-23T20:22:35Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0500_29"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-06-30T23:44:09Z"", ""txn_type_code"": ""1"", ""txn_type"": ""login"", ""sender_hashcode"": ""S_RCBC0500"", ""sender_amount"": ""NA"", ""sender_currency"": ""NA"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""NA"", ""receiver_hashcode"": ""NA"", ""receiver_amount"": ""NA"", ""receiver_type"": ""NA"", ""receiver_currency"": ""NA"", ""receiver_country"": ""NA"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0500"", ""sender_advance_hashcode"": ""192.168.0.0"", ""txn_status"": ""failed"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-23T23:44:09Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-23T23:44:09Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0300_22"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0300"", ""sender_amount"": ""75000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""1350.0"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0310"", ""receiver_amount"": ""1350.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0300"", ""sender_advance_hashcode"": ""192.168.100.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0400_28"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC0400"", ""sender_amount"": ""9999.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""180.0"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0405"", ""receiver_amount"": ""179.982"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""c5f7e8d9-1b2c-3d4e-5f6a-7b8c9d0e1f2b"", ""sender_advance_hashcode"": ""192.168.1.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0200_7"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:10:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0200"", ""sender_amount"": ""105000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""1890.0"", ""sender_country"": ""SG"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0200"", ""receiver_amount"": ""1890.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0200"", ""sender_advance_hashcode"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0200"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:10:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:10:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0100_2"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:10:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""atm-withdrawal"", ""sender_hashcode"": ""S_RCBC0100"", ""sender_amount"": ""8600.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""154.8"", ""sender_country"": ""PH"", ""sender_city"": ""CBC"", ""receiver_hashcode"": ""R_RCBC0100"", ""receiver_amount"": ""8600.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0100"", ""sender_advance_hashcode"": ""NA"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:10:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:10:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0100_3"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:20:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""atm-withdrawal"", ""sender_hashcode"": ""S_RCBC0100"", ""sender_amount"": ""7400.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""133.2"", ""sender_country"": ""PH"", ""sender_city"": ""DVC"", ""receiver_hashcode"": ""R_RCBC0100"", ""receiver_amount"": ""7400.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0100"", ""sender_advance_hashcode"": ""NA"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:20:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:20:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0201_8"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:20:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0201"", ""sender_amount"": ""110000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""1980.0"", ""sender_country"": ""SG"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0201"", ""receiver_amount"": ""1980.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0200"", ""sender_advance_hashcode"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0200"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:20:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:20:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0202_9"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:30:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0202"", ""sender_amount"": ""115000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""2070.0"", ""sender_country"": ""SG"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0202"", ""receiver_amount"": ""2070.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0200"", ""sender_advance_hashcode"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0200"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:30:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:30:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0100_4"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:30:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""atm-withdrawal"", ""sender_hashcode"": ""S_RCBC0100"", ""sender_amount"": ""7500.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""135.0"", ""sender_country"": ""PH"", ""sender_city"": ""QZC"", ""receiver_hashcode"": ""R_RCBC0100"", ""receiver_amount"": ""7500.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0100"", ""sender_advance_hashcode"": ""NA"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:30:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:30:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0203_10"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:40:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0203"", ""sender_amount"": ""120000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""2160.0"", ""sender_country"": ""SG"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0203"", ""receiver_amount"": ""2160.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0200"", ""sender_advance_hashcode"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0200"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:40:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:40:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0100_5"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:40:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""atm-withdrawal"", ""sender_hashcode"": ""S_RCBC0100"", ""sender_amount"": ""8600.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""154.8"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0100"", ""receiver_amount"": ""8600.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0100"", ""sender_advance_hashcode"": ""NA"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:40:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:40:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0100_6"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-07-01T00:50:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""atm-withdrawal"", ""sender_hashcode"": ""S_RCBC0100"", ""sender_amount"": ""7400.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""133.2"", ""sender_country"": ""PH"", ""sender_city"": ""CBC"", ""receiver_hashcode"": ""R_RCBC0100"", ""receiver_amount"": ""7400.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0100"", ""sender_advance_hashcode"": ""NA"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-24T00:50:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-24T00:50:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
